Sex,Age,Height,Weight,Activity Level,BMI,Daily Calories,Carbs,Fiber,Protein,Fat,Water,Vitamin C,Vitamin A,Vitamin D,Vitamin E,Vitamin B12,Vitamin K,Niacin,Calcium
Male,19 years,6 ft. 6 in.,220 lbs.,Sedentary,25.4,"3,138 kcal/day","353 - 510 grams
",38 grams,80 grams,"70 - 122 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,223 lbs.,Sedentary,25.8,"3,159 kcal/day","355 - 513 grams
",38 grams,81 grams,"70 - 123 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,225 lbs.,Sedentary,26,"3,174 kcal/day","357 - 516 grams
",38 grams,82 grams,"71 - 123 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,227 lbs.,Sedentary,26.2,"3,188 kcal/day","359 - 518 grams
",38 grams,82 grams,"71 - 124 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,229 lbs.,Sedentary,26.5,"3,203 kcal/day","360 - 520 grams
",38 grams,83 grams,"71 - 125 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,232 lbs.,Sedentary,26.8,"3,224 kcal/day","363 - 524 grams
",38 grams,84 grams,"72 - 125 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,234 lbs.,Sedentary,27,"3,239 kcal/day","364 - 526 grams
",38 grams,85 grams,"72 - 126 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,236 lbs.,Sedentary,27.3,"3,253 kcal/day","366 - 529 grams
",38 grams,86 grams,"72 - 127 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,238 lbs.,Sedentary,27.5,"3,268 kcal/day","368 - 531 grams
",38 grams,86 grams,"73 - 127 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,240 lbs.,Sedentary,27.7,"3,282 kcal/day","369 - 533 grams
",38 grams,87 grams,"73 - 128 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,243 lbs.,Sedentary,28.1,"3,304 kcal/day","372 - 537 grams
",38 grams,88 grams,"73 - 128 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,245 lbs.,Sedentary,28.3,"3,318 kcal/day","373 - 539 grams
",38 grams,89 grams,"74 - 129 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,246 lbs.,Sedentary,28.5,"3,333 kcal/day","375 - 542 grams
",38 grams,90 grams,"74 - 130 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,249 lbs.,Sedentary,28.8,"3,347 kcal/day","377 - 544 grams
",38 grams,90 grams,"74 - 130 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,251 lbs.,Sedentary,29,"3,361 kcal/day","378 - 546 grams
",38 grams,91 grams,"75 - 131 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,254 lbs.,Sedentary,29.4,"3,383 kcal/day","381 - 550 grams
",38 grams,92 grams,"75 - 132 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,256 lbs.,Sedentary,29.6,"3,397 kcal/day","382 - 552 grams
",38 grams,93 grams,"75 - 132 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,258 lbs.,Sedentary,29.8,"3,412 kcal/day","384 - 554 grams
",38 grams,94 grams,"76 - 133 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,260 lbs.,Sedentary,30,"3,426 kcal/day","385 - 557 grams
",38 grams,94 grams,"76 - 133 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,262 lbs.,Sedentary,30.3,"3,441 kcal/day","387 - 559 grams
",38 grams,95 grams,"76 - 134 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,265 lbs.,Sedentary,30.6,"3,462 kcal/day","389 - 563 grams
",38 grams,96 grams,"77 - 135 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,267 lbs.,Sedentary,30.9,"3,477 kcal/day","391 - 565 grams
",38 grams,97 grams,"77 - 135 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,269 lbs.,Sedentary,31.1,"3,491 kcal/day","393 - 567 grams
",38 grams,98 grams,"78 - 136 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,271 lbs.,Sedentary,31.3,"3,506 kcal/day","394 - 570 grams
",38 grams,98 grams,"78 - 136 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,19 years,6 ft. 6 in.,273 lbs.,Sedentary,31.5,"3,520 kcal/day","396 - 572 grams
",38 grams,99 grams,"78 - 137 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,165 lbs.,Sedentary,32.2,"2,485 kcal/day","280 - 404 grams
",38 grams,60 grams,"55 - 97 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,168 lbs.,Sedentary,32.8,"2,506 kcal/day","282 - 407 grams
",38 grams,61 grams,"56 - 97 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,170 lbs.,Sedentary,33.2,"2,521 kcal/day","284 - 410 grams
",38 grams,62 grams,"56 - 98 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,172 lbs.,Sedentary,33.6,"2,535 kcal/day","285 - 412 grams
",38 grams,62 grams,"56 - 99 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,174 lbs.,Sedentary,34,"2,549 kcal/day","287 - 414 grams
",38 grams,63 grams,"57 - 99 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,176 lbs.,Sedentary,34.4,"2,564 kcal/day","288 - 417 grams
",38 grams,64 grams,"57 - 100 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,179 lbs.,Sedentary,35,"2,586 kcal/day","291 - 420 grams
",38 grams,65 grams,"57 - 101 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,181 lbs.,Sedentary,35.3,"2,600 kcal/day","293 - 423 grams
",38 grams,66 grams,"58 - 101 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,182 lbs.,Sedentary,35.7,"2,614 kcal/day","294 - 425 grams
",38 grams,66 grams,"58 - 102 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,185 lbs.,Sedentary,36.1,"2,629 kcal/day","296 - 427 grams
",38 grams,67 grams,"58 - 102 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,187 lbs.,Sedentary,36.5,"2,643 kcal/day","297 - 429 grams
",38 grams,68 grams,"59 - 103 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,190 lbs.,Sedentary,37.1,"2,665 kcal/day","300 - 433 grams
",38 grams,69 grams,"59 - 104 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,192 lbs.,Sedentary,37.5,"2,679 kcal/day","301 - 435 grams
",38 grams,70 grams,"60 - 104 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,194 lbs.,Sedentary,37.9,"2,694 kcal/day","303 - 438 grams
",38 grams,70 grams,"60 - 105 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,196 lbs.,Sedentary,38.3,"2,708 kcal/day","305 - 440 grams
",38 grams,71 grams,"60 - 105 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,198 lbs.,Sedentary,38.7,"2,723 kcal/day","306 - 442 grams
",38 grams,72 grams,"61 - 106 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,201 lbs.,Sedentary,39.3,"2,744 kcal/day","309 - 446 grams
",38 grams,73 grams,"61 - 107 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,203 lbs.,Sedentary,39.6,"2,759 kcal/day","310 - 448 grams
",38 grams,74 grams,"61 - 107 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,205 lbs.,Sedentary,40,"2,773 kcal/day","312 - 451 grams
",38 grams,74 grams,"62 - 108 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,207 lbs.,Sedentary,40.4,"2,788 kcal/day","314 - 453 grams
",38 grams,75 grams,"62 - 108 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,209 lbs.,Sedentary,40.8,"2,802 kcal/day","315 - 455 grams
",38 grams,76 grams,"62 - 109 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,212 lbs.,Sedentary,41.4,"2,824 kcal/day","318 - 459 grams
",38 grams,77 grams,"63 - 110 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,214 lbs.,Sedentary,41.8,"2,838 kcal/day","319 - 461 grams
",38 grams,78 grams,"63 - 110 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,216 lbs.,Sedentary,42.2,"2,853 kcal/day","321 - 464 grams
",38 grams,78 grams,"63 - 111 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,218 lbs.,Sedentary,42.6,"2,867 kcal/day","323 - 466 grams
",38 grams,79 grams,"64 - 111 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,220 lbs.,Sedentary,43,"2,881 kcal/day","324 - 468 grams
",38 grams,80 grams,"64 - 112 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,223 lbs.,Sedentary,43.6,"2,903 kcal/day","327 - 472 grams
",38 grams,81 grams,"65 - 113 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,225 lbs.,Sedentary,43.9,"2,918 kcal/day","328 - 474 grams
",38 grams,82 grams,"65 - 113 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,227 lbs.,Sedentary,44.3,"2,932 kcal/day","330 - 476 grams
",38 grams,82 grams,"65 - 114 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,229 lbs.,Sedentary,44.7,"2,946 kcal/day","331 - 479 grams
",38 grams,83 grams,"65 - 115 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,232 lbs.,Sedentary,45.3,"2,968 kcal/day","334 - 482 grams
",38 grams,84 grams,"66 - 115 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,234 lbs.,Sedentary,45.7,"2,982 kcal/day","335 - 485 grams
",38 grams,85 grams,"66 - 116 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,236 lbs.,Sedentary,46.1,"2,997 kcal/day","337 - 487 grams
",38 grams,86 grams,"67 - 117 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,238 lbs.,Sedentary,46.5,"3,011 kcal/day","339 - 489 grams
",38 grams,86 grams,"67 - 117 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,240 lbs.,Sedentary,46.9,"3,026 kcal/day","340 - 492 grams
",38 grams,87 grams,"67 - 118 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,243 lbs.,Sedentary,47.5,"3,047 kcal/day","343 - 495 grams
",38 grams,88 grams,"68 - 118 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,245 lbs.,Sedentary,47.8,"3,062 kcal/day","344 - 498 grams
",38 grams,89 grams,"68 - 119 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,246 lbs.,Sedentary,48.2,"3,076 kcal/day","346 - 500 grams
",38 grams,90 grams,"68 - 120 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,249 lbs.,Sedentary,48.6,"3,091 kcal/day","348 - 502 grams
",38 grams,90 grams,"69 - 120 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,251 lbs.,Sedentary,49,"3,105 kcal/day","349 - 505 grams
",38 grams,91 grams,"69 - 121 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,254 lbs.,Sedentary,49.6,"3,127 kcal/day","352 - 508 grams
",38 grams,92 grams,"69 - 122 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,256 lbs.,Sedentary,50,"3,141 kcal/day","353 - 510 grams
",38 grams,93 grams,"70 - 122 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,258 lbs.,Sedentary,50.4,"3,156 kcal/day","355 - 513 grams
",38 grams,94 grams,"70 - 123 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,260 lbs.,Sedentary,50.8,"3,170 kcal/day","357 - 515 grams
",38 grams,94 grams,"70 - 123 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,262 lbs.,Sedentary,51.2,"3,185 kcal/day","358 - 518 grams
",38 grams,95 grams,"71 - 124 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,265 lbs.,Sedentary,51.8,"3,206 kcal/day","361 - 521 grams
",38 grams,96 grams,"71 - 125 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,267 lbs.,Sedentary,52.1,"3,221 kcal/day","362 - 523 grams
",38 grams,97 grams,"72 - 125 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,269 lbs.,Sedentary,52.5,"3,235 kcal/day","364 - 526 grams
",38 grams,98 grams,"72 - 126 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,271 lbs.,Sedentary,52.9,"3,249 kcal/day","366 - 528 grams
",38 grams,98 grams,"72 - 126 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 0 in.,273 lbs.,Sedentary,53.3,"3,264 kcal/day","367 - 530 grams
",38 grams,99 grams,"73 - 127 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,165 lbs.,Sedentary,26.6,"2,567 kcal/day","289 - 417 grams
",38 grams,60 grams,"57 - 100 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,168 lbs.,Sedentary,27.1,"2,588 kcal/day","291 - 421 grams
",38 grams,61 grams,"58 - 101 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,170 lbs.,Sedentary,27.4,"2,603 kcal/day","293 - 423 grams
",38 grams,62 grams,"58 - 101 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,172 lbs.,Sedentary,27.8,"2,617 kcal/day","294 - 425 grams
",38 grams,62 grams,"58 - 102 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,174 lbs.,Sedentary,28.1,"2,632 kcal/day","296 - 428 grams
",38 grams,63 grams,"58 - 102 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,176 lbs.,Sedentary,28.4,"2,646 kcal/day","298 - 430 grams
",38 grams,64 grams,"59 - 103 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,179 lbs.,Sedentary,28.9,"2,668 kcal/day","300 - 434 grams
",38 grams,65 grams,"59 - 104 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,181 lbs.,Sedentary,29.2,"2,682 kcal/day","302 - 436 grams
",38 grams,66 grams,"60 - 104 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,182 lbs.,Sedentary,29.5,"2,697 kcal/day","303 - 438 grams
",38 grams,66 grams,"60 - 105 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,185 lbs.,Sedentary,29.9,"2,711 kcal/day","305 - 441 grams
",38 grams,67 grams,"60 - 105 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,187 lbs.,Sedentary,30.2,"2,726 kcal/day","307 - 443 grams
",38 grams,68 grams,"61 - 106 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,190 lbs.,Sedentary,30.7,"2,747 kcal/day","309 - 446 grams
",38 grams,69 grams,"61 - 107 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,192 lbs.,Sedentary,31,"2,762 kcal/day","311 - 449 grams
",38 grams,70 grams,"61 - 107 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,194 lbs.,Sedentary,31.3,"2,776 kcal/day","312 - 451 grams
",38 grams,70 grams,"62 - 108 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,196 lbs.,Sedentary,31.6,"2,790 kcal/day","314 - 453 grams
",38 grams,71 grams,"62 - 109 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,198 lbs.,Sedentary,32,"2,805 kcal/day","316 - 456 grams
",38 grams,72 grams,"62 - 109 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,201 lbs.,Sedentary,32.4,"2,827 kcal/day","318 - 459 grams
",38 grams,73 grams,"63 - 110 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
Male,20 years,5 ft. 6 in.,203 lbs.,Sedentary,32.8,"2,841 kcal/day","320 - 462 grams
",38 grams,74 grams,"63 - 110 grams
","3.7 liters (about 16 cups)
",90 mg,900 mcg,15 mcg,15 mg,2.4 mcg,120 mcg,16 mg,"1,000 mg"
